Wall time,Step,Value
1645559919.2202008,1696,280.9048767089844
1645559920.693901,1700,281.0392761230469
1645559921.6680825,1703,278.84539794921875
1645559922.4326375,1705,265.6741943359375
1645559924.3296342,1708,248.1951446533203
1645559925.4493158,1710,267.1414794921875
1645559925.8642998,1711,291.3222961425781
1645559927.475268,1712,252.33279418945312
1645559927.8020225,1713,277.40179443359375
1645559931.108775,1719,311.6688537597656
1645559932.9162242,1723,267.4813232421875
1645559933.1720436,1724,249.4080352783203
1645559933.4619505,1725,246.48512268066406
1645559933.718061,1726,278.7827453613281
1645559936.015963,1731,249.9368133544922
1645559939.3655272,1739,250.34817504882812
1645559939.9639628,1740,274.17413330078125
1645559941.7250068,1744,294.2363586425781
1645559942.1661904,1746,253.4840087890625
1645559943.18481,1749,258.9884033203125
1645559943.708154,1751,0.43874675035476685
1645559944.8058362,1754,266.6814880371094
1645559945.3495705,1755,216.46885681152344
1645559947.7677486,1763,276.1611022949219
1645559951.277929,1766,252.8290557861328
1645559954.6181228,1776,307.56854248046875
1645559955.7550745,1778,274.50592041015625
1645559956.7615225,1781,250.85755920410156
1645559958.0221562,1785,266.5331726074219
1645559958.4163742,1786,263.14068603515625
1645559958.987591,1787,259.750732421875
1645559960.09012,1790,277.17803955078125
1645559960.9377477,1793,279.56396484375
1645559963.6699998,1797,269.292236328125
1645559967.4352722,1801,118.3313980102539
1645559968.1193285,1803,287.4675598144531
1645559972.3900008,1809,272.5089416503906
1645559973.6240363,1811,271.6666259765625
1645559976.5343835,1820,285.35821533203125
1645559978.2239125,1824,297.9337158203125
1645559979.1990426,1827,269.75244140625
1645559979.4681435,1828,275.1653747558594
1645559980.3281431,1830,268.8005676269531
1645559980.7884939,1831,304.6922912597656
1645559982.0848384,1833,271.5242614746094
1645559983.1900456,1837,278.42230224609375
1645559983.8340077,1839,278.41766357421875
1645559987.0104463,1846,283.140380859375
1645559987.486704,1847,276.226806640625
1645559988.0455859,1848,270.06671142578125
1645559988.4007435,1849,288.84552001953125
1645559989.4472446,1852,262.7671813964844
1645559993.123698,1861,262.1507873535156
1645559994.676804,1866,301.9581298828125
1645559994.9138908,1867,260.3355407714844
1645559995.1548262,1868,286.0123291015625
1645559996.9803004,1872,273.1166076660156
1645559997.228732,1873,264.0650329589844
1645559998.4161253,1875,255.04527282714844
1645559999.430013,1878,271.4364013671875
1645560000.2390442,1881,289.284912109375
1645560001.066186,1884,271.57037353515625
1645560001.3534186,1885,270.8056335449219
1645560001.9342587,1887,250.58448791503906
1645560002.8399088,1889,264.0775451660156
1645560003.388073,1891,257.78179931640625
1645560005.24186,1896,294.6435546875
1645560006.7980278,1900,273.4903869628906
1645560007.628014,1903,261.1523132324219
1645560009.9964483,1909,274.5058288574219
1645560010.5831037,1910,286.7483215332031
1645560010.9170885,1911,282.9719543457031
1645560011.7388818,1914,274.0869445800781
1645560013.8451262,1919,294.7470397949219
1645560015.65282,1925,264.2626953125
1645560015.9261758,1926,286.7886962890625
1645560017.116748,1930,270.1194152832031
1645560020.5551896,1936,202.6026153564453
1645560020.818244,1937,291.9884948730469
1645560022.1985345,1941,282.2635803222656
1645560022.6001494,1942,244.07533264160156
1645560023.0848794,1943,219.1300506591797
1645560023.878078,1946,291.8979187011719
1645560024.5026448,1948,242.89947509765625
1645560025.3689463,1951,262.0836486816406
1645560026.9297607,1954,277.3398742675781
1645560027.9804194,1957,264.6190490722656
1645560029.5216446,1961,286.08465576171875
1645560029.6849918,1962,52.583221435546875
1645560029.9880605,1963,283.0805358886719
1645560030.276758,1964,274.2772521972656
1645560030.577915,1965,275.3721008300781
1645560031.2520103,1967,278.3008728027344
1645560032.5645466,1968,257.3536071777344
1645560032.9057455,1969,279.6322326660156
1645560035.271537,1978,275.5897521972656
1645560035.9936814,1980,299.17230224609375
1645560036.5461102,1982,282.9241943359375
1645560037.475309,1986,269.7087707519531
1645560038.2118106,1988,246.24696350097656
1645560038.7987854,1989,302.26324462890625
1645560039.9074585,1992,258.1597595214844
1645560049.8773456,2018,251.87442016601562
1645560052.0215678,2022,293.67108154296875
1645560052.3440695,2023,288.7445983886719
1645560053.61851,2027,283.7076416015625
1645560054.2391286,2029,284.9212646484375
1645560055.1353176,2032,268.1004943847656
1645560056.3039315,2036,270.5380554199219
1645560056.534605,2037,256.0370788574219
1645560057.8644075,2041,252.19778442382812
1645560058.8197172,2044,285.43463134765625
1645560060.1015642,2048,246.7447052001953
1645560062.2547739,2055,253.58201599121094
1645560062.6098535,2056,294.9053955078125
1645560062.9370658,2057,278.91876220703125
1645560066.2132943,2068,254.60203552246094
1645560066.479632,2069,279.9910888671875
1645560067.1057212,2071,261.1039733886719
1645560068.9109094,2075,268.16973876953125
1645560071.147482,2080,255.80807495117188
1645560073.2656155,2085,266.4130859375
1645560077.326501,2087,82.79442596435547
1645560077.6439114,2088,271.3607177734375
1645560078.6138017,2090,251.9050750732422
1645560079.528622,2091,276.00360107421875
1645560079.8307228,2092,272.5538024902344
1645560080.9748898,2096,289.6167907714844
1645560081.7444184,2098,277.24517822265625
1645560082.0735822,2099,272.9006042480469
1645560082.6244023,2101,277.2510681152344
1645560084.3185213,2104,279.4121398925781
1645560085.2435997,2106,265.9968566894531
1645560086.8878622,2110,264.2774658203125
1645560087.82384,2111,262.3337707519531
1645560089.3726249,2115,282.68109130859375
1645560089.6749504,2116,248.75540161132812
1645560092.305682,2120,283.9458923339844
1645560092.5625226,2121,251.82749938964844
1645560093.3355434,2124,287.21527099609375
1645560093.7175364,2125,295.0598449707031
1645560095.211548,2128,251.44618225097656
1645560099.1490104,2136,255.72149658203125
1645560099.781472,2137,295.5630187988281
