Wall time,Step,Value
1645534431.25179,1766,281.3299560546875
1645534432.1255744,1769,241.94900512695312
1645534433.5982158,1776,283.8212585449219
1645534433.9389846,1777,277.6328430175781
1645534434.1555583,1778,279.9412536621094
1645534434.6562726,1781,294.4263000488281
1645534435.5945108,1785,255.6641082763672
1645534435.8362012,1786,278.040771484375
1645534436.0642717,1787,250.3732452392578
1645534436.8018663,1790,301.0968017578125
1645534437.0628157,1791,258.10516357421875
1645534437.638414,1793,280.4300537109375
1645534438.001083,1795,264.3612365722656
1645534438.455268,1797,281.32275390625
1645534439.3838892,1801,292.5747985839844
1645534440.4638507,1803,260.30859375
1645534442.2726154,1809,266.2035217285156
1645534442.621921,1811,244.49896240234375
1645534444.3163836,1815,248.0062255859375
1645534445.5177734,1820,266.8680419921875
1645534446.6882377,1824,280.8304443359375
1645534447.313688,1827,285.1429138183594
1645534447.5957403,1828,274.0169677734375
1645534449.069474,1830,236.70724487304688
1645534449.3104253,1831,256.42108154296875
1645534449.7640085,1833,293.59417724609375
1645534449.9724538,1834,238.2672119140625
1645534450.2524476,1835,271.5623779296875
1645534450.7456589,1837,259.3877258300781
1645534451.0265095,1838,259.84136962890625
1645534452.627907,1839,131.75982666015625
1645534454.283982,1846,247.68408203125
1645534454.4923377,1847,281.6739807128906
1645534454.6995556,1848,266.13165283203125
1645534454.9209168,1849,274.46832275390625
1645534455.5618436,1852,285.8485107421875
1645534457.757846,1861,275.2930603027344
1645534459.8094897,1865,249.9766845703125
1645534460.5196443,1866,227.5831298828125
1645534460.7123222,1867,254.23565673828125
1645534460.942165,1868,279.93914794921875
1645534462.1958864,1872,271.4109191894531
1645534462.3975956,1873,267.3482666015625
1645534462.9802399,1875,300.1300354003906
1645534463.4045098,1876,279.53717041015625
1645534464.0335846,1878,289.77044677734375
1645534465.4484608,1881,267.5291748046875
1645534466.303597,1884,230.1965789794922
1645534466.5945842,1885,269.73919677734375
1645534467.1073015,1887,303.40185546875
1645534467.6550362,1889,262.5745849609375
1645534469.1368277,1891,218.89544677734375
1645534470.2192948,1896,241.26773071289062
1645534471.0718226,1900,287.84930419921875
1645534471.7372556,1903,290.3206481933594
1645534472.9207854,1907,287.2208251953125
1645534473.426606,1909,287.6927490234375
1645534473.7380748,1910,270.3358154296875
1645534473.9267726,1911,263.97747802734375
1645534474.829934,1914,270.39422607421875
1645534476.15307,1919,304.38153076171875
1645534477.9703505,1925,257.73394775390625
1645534478.3803773,1926,292.6224365234375
1645534478.6845925,1927,265.7870788574219
1645534479.4712284,1930,288.0820007324219
1645534480.3005335,1933,301.91180419921875
1645534480.9651937,1936,241.13711547851562
1645534481.2152326,1937,230.95809936523438
1645534482.1093156,1941,15.691047668457031
1645534482.3884716,1942,269.6905822753906
1645534482.6622748,1943,290.8088684082031
1645534483.549934,1946,255.61412048339844
1645534484.0219693,1948,265.4193420410156
1645534484.65162,1951,282.5541687011719
1645534484.9872708,1952,276.455322265625
1645534486.5736108,1954,277.0257263183594
1645534487.3025208,1957,271.30133056640625
1645534488.394947,1961,271.60040283203125
1645534488.6042504,1962,271.22052001953125
1645534488.8954325,1963,257.4846496582031
1645534489.1884327,1964,322.61920166015625
1645534489.388277,1965,297.3791809082031
1645534490.7218912,1967,259.95458984375
1645534490.9870546,1968,289.01568603515625
1645534491.3379564,1969,285.98455810546875
1645534491.5726256,1970,243.22915649414062
1645534493.465848,1976,274.030517578125
1645534494.0821092,1978,283.6425476074219
1645534494.5479932,1980,62.87394332885742
1645534494.8656769,1981,284.7903747558594
1645534495.2953844,1982,280.96258544921875
1645534495.572755,1983,254.25588989257812
1645534495.7343354,1984,1.3978477716445923
1645534497.2497962,1986,315.4136047363281
1645534498.233054,1988,270.3992004394531
1645534498.8123505,1989,256.5498962402344
1645534499.6398182,1992,290.5280456542969
1645534499.8023844,1993,246.63682556152344
1645534500.6087763,1996,286.2373046875
1645534507.7282755,2017,291.6527404785156
1645534507.9316447,2018,258.4132385253906
1645534509.1567059,2022,289.2201232910156
1645534509.3292646,2023,236.6588897705078
1645534509.5083601,2024,254.20143127441406
1645534510.0092273,2026,289.36114501953125
1645534510.1990724,2027,257.58978271484375
1645534510.7132866,2029,266.5303649902344
1645534511.4149394,2032,293.2702941894531
1645534511.7102184,2033,298.1742248535156
1645534512.1072485,2035,258.6385498046875
1645534512.268049,2036,256.6385192871094
1645534512.4517658,2037,250.3765869140625
1645534513.5354335,2041,262.1105041503906
1645534513.7271059,2042,270.0549621582031
1645534514.0804083,2044,296.3623962402344
1645534514.3864868,2045,288.1883239746094
1645534515.8162389,2048,295.8708801269531
1645534516.2164865,2050,250.12481689453125
1645534519.4137676,2055,287.7631530761719
1645534519.6139095,2056,32.733726501464844
1645534519.856736,2057,291.33355712890625
1645534520.157885,2058,287.15472412109375
1645534526.8072944,2068,279.0664367675781
1645534527.4611192,2069,278.7703857421875
1645534527.9310834,2071,228.4690399169922
1645534529.1993139,2075,231.7865447998047
1645534530.0979,2079,248.53179931640625
1645534530.3013313,2080,264.31195068359375
1645534531.530528,2085,269.712890625
1645534531.9879665,2087,282.22271728515625
1645534532.1523101,2088,277.2006530761719
1645534532.5682044,2090,259.11273193359375
1645534532.8465316,2091,255.73056030273438
1645534533.0751152,2092,270.37640380859375
1645534533.8584626,2096,262.0574645996094
1645534534.24669,2098,232.80686950683594
1645534534.4894445,2099,288.42620849609375
1645534534.837483,2101,268.4283142089844
1645534535.722848,2104,247.9292755126953
1645534535.960484,2105,283.7545471191406
1645534536.1119883,2106,276.7159423828125
1645534536.2908833,2107,295.315185546875
1645534536.9019272,2110,246.21810913085938
1645534537.1490307,2111,298.6332702636719
1645534537.905416,2115,258.1238708496094
1645534538.2088082,2116,268.6893310546875
1645534540.4726415,2120,268.96832275390625
1645534540.7742336,2121,269.4662780761719
1645534541.2792745,2123,300.4826354980469
1645534541.4668496,2124,255.2764129638672
1645534541.7133358,2125,303.88568115234375
1645534542.4396515,2128,288.8750305175781
1645534543.8789864,2135,47.63431930541992
1645534544.0682728,2136,293.2091369628906
1645534544.3349607,2137,286.95245361328125
1645534544.9800897,2140,234.1965789794922
1645534546.0121784,2144,307.24560546875
1645534548.0756478,2150,278.16424560546875
1645534548.3450387,2151,298.05206298828125
1645534549.8723145,2155,235.04879760742188
1645534550.058145,2156,279.0419616699219
1645534550.9177551,2160,260.60552978515625
1645534551.1935425,2161,290.8116760253906
1645534551.4512753,2162,257.8685302734375
1645534551.687787,2163,247.22549438476562
1645534553.3120263,2170,309.2157287597656
1645534554.3832362,2174,280.0746154785156
1645534554.9083061,2176,243.8939666748047
1645534555.0990775,2177,275.2350769042969
1645534557.7214367,2184,232.6090087890625
1645534558.1349854,2186,312.6338806152344
1645534558.7662182,2188,270.0211486816406
1645534559.1645694,2190,268.3565979003906
1645534560.4530764,2195,263.81207275390625
1645534561.636817,2200,261.7152404785156
1645534562.2401445,2202,33.101104736328125
1645534562.4419272,2203,282.1778259277344
1645534562.5963948,2204,254.49147033691406
1645534563.2825475,2207,250.4931182861328
1645534564.1306887,2210,286.2869567871094
1645534564.6196935,2212,288.22247314453125
1645534564.8551092,2213,277.1360778808594
1645534565.421712,2215,241.2668914794922
1645534565.806321,2216,289.7417907714844
1645534566.0763717,2217,291.9390869140625
1645534567.0917113,2222,263.72955322265625
1645534567.2886875,2223,298.3609619140625
1645534567.629798,2224,301.6645812988281
1645534567.954862,2226,1.7120378017425537
1645534569.0287628,2228,299.8326416015625
1645534571.177688,2234,252.92523193359375
1645534571.8600903,2237,266.57928466796875
1645534574.0478163,2240,284.7554626464844
1645534574.6251066,2243,276.4895324707031
1645534575.0723639,2245,291.89520263671875
1645534579.0478761,2255,261.4409484863281
1645534579.6665218,2258,7.1472249031066895
1645534579.8410637,2259,268.1983337402344
1645534581.1211278,2265,266.6552429199219
1645534581.5434394,2267,295.6766052246094
1645534581.7347527,2268,281.0826416015625
1645534585.1100955,2275,259.65478515625
1645534586.0458868,2277,312.669921875
1645534586.9101617,2281,268.0274353027344
1645534587.170097,2282,283.0111389160156
1645534588.0653486,2286,251.2790069580078
1645534590.6761856,2292,301.8025817871094
1645534590.7665372,2293,78.42689514160156
1645534591.1380367,2294,277.4225769042969
1645534593.8354723,2301,260.7792663574219
1645534595.2091975,2306,289.6327819824219
1645534596.4814277,2307,268.945556640625
1645534596.5718832,2308,37.18476867675781
1645534597.08834,2310,294.3071594238281
1645534597.5185373,2312,305.2650146484375
1645534598.4719982,2316,298.2520751953125
1645534598.6066742,2317,9.10916519165039
1645534599.9217641,2320,257.37432861328125
1645534601.0856464,2325,236.4005126953125
1645534603.5774395,2331,284.05694580078125
1645534604.074509,2333,272.458740234375
1645534605.0467079,2336,261.2278747558594
1645534606.9607995,2341,276.86346435546875
1645534608.8344755,2343,299.69476318359375
1645534609.184886,2344,259.0017395019531
1645534609.4462094,2345,265.0466613769531
1645534609.675332,2347,47.866539001464844
1645534609.9292986,2348,258.15533447265625
1645534610.1606867,2349,250.59445190429688
1645534610.9619522,2352,254.38272094726562
1645534611.197746,2353,247.73223876953125
1645534611.6133518,2354,303.607421875
1645534612.4128642,2358,293.5445556640625
1645534612.9120016,2360,269.4075927734375
1645534613.3799129,2363,267.508056640625
1645534614.3832946,2366,262.70123291015625
1645534615.07919,2369,291.85693359375
1645534615.5337057,2372,256.35919189453125
1645534615.9699457,2374,278.684326171875
1645534616.9246123,2379,288.1128845214844
1645534618.558159,2385,269.19793701171875
1645534619.7047484,2390,48.16067123413086
1645534620.2526586,2392,244.86920166015625
1645534620.578685,2394,45.2401008605957
1645534620.8325212,2395,281.3854675292969
1645534621.0507371,2396,260.7889709472656
1645534621.3331387,2397,293.4524841308594
1645534621.5348399,2398,270.38525390625
1645534621.712071,2399,234.60203552246094
1645534622.2789867,2402,278.033935546875
1645534623.6403992,2409,168.74891662597656
1645534624.3132324,2412,272.10931396484375
1645534624.5169382,2413,287.0268859863281
1645534625.081211,2416,278.9579772949219
1645534625.9926908,2420,258.9723815917969
1645534627.8953035,2429,284.2312316894531
1645534628.5422199,2432,282.648681640625
1645534629.4632628,2436,286.78216552734375
1645534629.7421274,2437,287.2624206542969
1645534630.2277384,2439,286.33856201171875
1645534630.4008174,2440,258.46044921875
1645534630.879318,2442,287.0296630859375
1645534631.1539037,2443,264.4670715332031
1645534632.476574,2449,298.8789978027344
1645534633.7243807,2455,295.005615234375
1645534634.8818362,2459,277.41357421875
1645534635.0751803,2460,261.5422668457031
1645534635.7027993,2463,274.1458435058594
1645534636.2915668,2465,291.1041259765625
1645534636.5526376,2466,297.6318664550781
1645534637.0344725,2468,297.4924011230469
1645534637.4099576,2470,278.21331787109375
1645534640.0260513,2474,293.65594482421875
1645534640.667414,2476,280.8977966308594
1645534641.171136,2478,236.27284240722656
1645534643.5773406,2485,282.940673828125
1645534643.7716038,2486,325.3005065917969
1645534645.0046875,2490,264.4928894042969
1645534645.8073056,2494,304.087158203125
1645534646.697163,2497,296.0514831542969
1645534647.106134,2499,283.9901123046875
